"Story","Title","Result","Date","Stability","Duration (s)"
"Add Data Dokter - Admin","As a admin i want to add data dokter","SUCCESS","2022-06-23T20:28:58.8205582+07:00[Asia/Bangkok]","0.0","108.28"
