"Story","Title","Result","Date","Stability","Duration (s)"
"View Arsip Jadwal - Admin","As a admin i want to View archive","SUCCESS","2022-06-26T13:59:15.7739232+07:00[Asia/Bangkok]","0.0","6.4"
