"Story","Title","Result","Date","Stability","Duration (s)"
"Detail Data Pasien - Admin","As a admin i want to detail data pasien","SUCCESS","2022-06-23T20:34:38.930235+07:00[Asia/Bangkok]","0.0","17.27"
