"Story","Title","Result","Date","Stability","Duration (s)"
"Search Data Dokter - Admin","As a admin i want to delete data dokter","SUCCESS","2022-06-23T20:40:56.8484182+07:00[Asia/Bangkok]","0.0","13.36"
