"Story","Title","Result","Date","Stability","Duration (s)"
"Edit Data Dokter - Admin","As a admin i want to edit data dokter","SUCCESS","2022-06-26T13:53:36.1477492+07:00[Asia/Bangkok]","0.0","125.08"
