"Story","Title","Result","Date","Stability","Duration (s)"
"Delete Data Dokter - Admin","As a admin i want to delete data dokter","SUCCESS","2022-06-26T13:53:00.2851171+07:00[Asia/Bangkok]","0.0","7.29"
