"Story","Title","Result","Date","Stability","Duration (s)"
"Delete Data Dokter - Admin","As a admin i want to delete data dokter","SUCCESS","2022-06-23T20:33:49.1431223+07:00[Asia/Bangkok]","0.0","9.83"
