"Story","Title","Result","Date","Stability","Duration (s)"
"Search Data Pasien - Admin","As a admin i want to search data pasien","SUCCESS","2022-06-26T13:58:57.4362574+07:00[Asia/Bangkok]","0.0","18.31"
