"Story","Title","Result","Date","Stability","Duration (s)"
"Data Dokter Admin","As a admin i want to edit data dokter - Valid","SUCCESS","2022-07-18T10:09:22.5525794+07:00[Asia/Bangkok]","0.0","46.9"
