"Story","Title","Result","Date","Stability","Duration (s)"
"Add Data Pasien - Admin","As a admin i want to add data pasien (JK Laki-Laki) - Invalid","FAILURE","2022-07-16T12:32:33.9057096+07:00[Asia/Bangkok]","0.0","138.93"
