"Story","Title","Result","Date","Stability","Duration (s)"
"Data Dokter Admin","As a admin i want to add data dokter - Invalid","SUCCESS","2022-07-18T15:44:25.1263376+07:00[Asia/Bangkok]","0.0","200.0"
