"Story","Title","Result","Date","Stability","Duration (s)"
"Detail Data Pasien - Admin","As a admin i want to detail data pasien","SUCCESS","2022-07-16T12:40:08.515127+07:00[Asia/Bangkok]","0.0","23.92"
