"Story","Title","Result","Date","Stability","Duration (s)"
"Add Kelola Jadwal - Admin","As a admin i want to Add Manage Schedule Rawat Biasa - tidak ada perawat","SUCCESS","2022-07-16T12:36:30.7674858+07:00[Asia/Bangkok]","0.0","36.68"
