"Story","Title","Result","Date","Stability","Duration (s)"
"Add Data Dokter - Admin","As a admin i want to add data dokter - Valid","SUCCESS","2022-07-16T12:22:38.964766+07:00[Asia/Bangkok]","0.0","38.47"
