"Story","Title","Result","Date","Stability","Duration (s)"
"Search Arsip Jadwal - Admin","As a admin i want to search archive","SUCCESS","2022-07-16T12:48:35.0632513+07:00[Asia/Bangkok]","0.0","60.57"
