"Story","Title","Result","Date","Stability","Duration (s)"
"Search Kelola Jadwal - Admin","As a admin i want to search manage schedule","SUCCESS","2022-07-16T12:51:37.4081486+07:00[Asia/Bangkok]","0.0","57.47"
