"Story","Title","Result","Date","Stability","Duration (s)"
"Data Dokter Admin","As a admin i want to delete data dokter - Yes","SUCCESS","2022-07-18T15:54:36.2445685+07:00[Asia/Bangkok]","0.0","37.04"
