"Story","Title","Result","Date","Stability","Duration (s)"
"Add Data Dokter - Admin","As a admin i want to add data dokter - Kosong","FAILURE","2022-07-16T12:23:17.4592559+07:00[Asia/Bangkok]","0.0","176.46"
