"Story","Title","Result","Date","Stability","Duration (s)"
"Add Data Pasien - Admin","As a admin i want to add data pasien (JK Laki-Laki) - Valid not Gender","FAILURE","2022-07-16T12:29:20.343916+07:00[Asia/Bangkok]","0.0","23.46"
