"Story","Title","Result","Date","Stability","Duration (s)"
"Add Data Dokter - Admin","As a admin i want to add data dokter - Invalid","FAILURE","2022-07-16T12:26:13.9231746+07:00[Asia/Bangkok]","0.0","152.6"
