"Story","Title","Result","Date","Stability","Duration (s)"
"Add Kelola Jadwal - Admin","As a admin i want to Add Manage Schedule Rawat Biasa - tidak ada perawat & tanggal","SUCCESS","2022-07-16T12:37:07.4529982+07:00[Asia/Bangkok]","0.0","36.51"
