"Story","Title","Result","Date","Stability","Duration (s)"
"Data Dokter Admin","As a admin i want to add data dokter - Valid","SUCCESS","2022-07-18T15:39:51.0224799+07:00[Asia/Bangkok]","0.0","46.88"
