"Story","Title","Result","Date","Stability","Duration (s)"
"Add Data Pasien - Admin","As a admin i want to add data pasien (JK Laki-Laki) - Valid","SUCCESS","2022-07-16T12:28:46.5308677+07:00[Asia/Bangkok]","0.0","33.81"
